Generation number,Best fitness,Best genome,Worst fitness,Worst genome,Mean,Average,Standard deviation
64,107.65126037597656,"Genome{fitness:107.65126037597656,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.20259532203410402},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",108.34840393066406,"Genome{fitness:108.34840393066406,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:170},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.20259532203410402},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",107.89729156494141,107.89729156494141,0.17264452402303682
65,107.65126037597656,"Genome{fitness:107.65126037597656,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.20259532203410402},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",108.64503479003906,"Genome{fitness:108.64503479003906,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:84},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.19437922036759692},IntegerGene{label:hidden_2_units,min:10,max:250,val:245},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:216},]}",107.93670349121093,107.93670349121093,0.254732238964481
66,107.65126037597656,"Genome{fitness:107.65126037597656,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.20259532203410402},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",108.31143188476562,"Genome{fitness:108.31143188476562,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:162},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.10555358418044564},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",107.87476921081543,107.87476921081543,0.16624168631474928
67,107.65126037597656,"Genome{fitness:107.65126037597656,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.20259532203410402},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",109.98721313476562,"Genome{fitness:109.98721313476562,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:140},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.19437922036759692},IntegerGene{label:hidden_2_units,min:10,max:250,val:245},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:298},]}",108.08870544433594,108.08870544433594,0.5627720076463029
68,107.65126037597656,"Genome{fitness:107.65126037597656,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.20259532203410402},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",108.19442749023438,"Genome{fitness:108.19442749023438,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:250},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.15358350101023682},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:231},]}",107.88021125793458,107.88021125793458,0.16120089110533764
69,107.65126037597656,"Genome{fitness:107.65126037597656,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.20259532203410402},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",109.65349578857422,"Genome{fitness:109.65349578857422,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.10555358418044564},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.14896404273262454},IntegerGene{label:batch_size,min:100,max:400,val:127},]}",108.00375900268554,108.00375900268554,0.4776789997122849
70,107.65126037597656,"Genome{fitness:107.65126037597656,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.20259532203410402},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",109.56289672851562,"Genome{fitness:109.56289672851562,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:226},]}",107.93077774047852,107.93077774047852,0.4070264823820205
71,107.65126037597656,"Genome{fitness:107.65126037597656,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.20259532203410402},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",110.36860656738281,"Genome{fitness:110.36860656738281,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.10555358418044564},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:226},]}",107.9760353088379,107.9760353088379,0.5760070325641775
72,107.55841827392578,"Genome{fitness:107.55841827392578,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:93},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.10555358418044564},IntegerGene{label:hidden_2_units,min:10,max:250,val:250},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",109.80256652832031,"Genome{fitness:109.80256652832031,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:93},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.10555358418044564},IntegerGene{label:hidden_2_units,min:10,max:250,val:250},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",107.95795707702636,107.95795707702636,0.504648450282835
73,107.55841827392578,"Genome{fitness:107.55841827392578,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:93},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.10555358418044564},IntegerGene{label:hidden_2_units,min:10,max:250,val:250},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",108.7056655883789,"Genome{fitness:108.7056655883789,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:101},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.20259532203410402},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.08285070852552576},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",107.86160545349121,107.86160545349121,0.24752074449680778
74,107.55841827392578,"Genome{fitness:107.55841827392578,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:93},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.10555358418044564},IntegerGene{label:hidden_2_units,min:10,max:250,val:250},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",109.2867202758789,"Genome{fitness:109.2867202758789,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:155},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.10555358418044564},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:206},]}",107.94686965942383,107.94686965942383,0.4131211506198473
75,107.55841827392578,"Genome{fitness:107.55841827392578,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:93},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.10555358418044564},IntegerGene{label:hidden_2_units,min:10,max:250,val:250},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",108.532470703125,"Genome{fitness:108.532470703125,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.18103715854722835},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",107.8159122467041,107.8159122467041,0.19565870632658036
76,107.55841827392578,"Genome{fitness:107.55841827392578,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:93},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.10555358418044564},IntegerGene{label:hidden_2_units,min:10,max:250,val:250},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",110.42488861083984,"Genome{fitness:110.42488861083984,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.10555358418044564},IntegerGene{label:hidden_2_units,min:10,max:250,val:249},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:237},]}",107.97752227783204,107.97752227783204,0.6021014295736801
77,107.55841827392578,"Genome{fitness:107.55841827392578,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:93},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.10555358418044564},IntegerGene{label:hidden_2_units,min:10,max:250,val:250},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",109.18378448486328,"Genome{fitness:109.18378448486328,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.25046610982215733},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:272},]}",107.889204788208,107.889204788208,0.3649915104884785
78,107.55841827392578,"Genome{fitness:107.55841827392578,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:93},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.10555358418044564},IntegerGene{label:hidden_2_units,min:10,max:250,val:250},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",109.6209716796875,"Genome{fitness:109.6209716796875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:93},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.10555358418044564},IntegerGene{label:hidden_2_units,min:10,max:250,val:195},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",107.91315498352051,107.91315498352051,0.4785470629752802
79,107.55841827392578,"Genome{fitness:107.55841827392578,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:93},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.10555358418044564},IntegerGene{label:hidden_2_units,min:10,max:250,val:250},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",110.30081176757812,"Genome{fitness:110.30081176757812,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.10555358418044564},IntegerGene{label:hidden_2_units,min:10,max:250,val:215},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:216},]}",108.02059822082519,108.02059822082519,0.6359675927307283
80,107.55841827392578,"Genome{fitness:107.55841827392578,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:93},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.10555358418044564},IntegerGene{label:hidden_2_units,min:10,max:250,val:250},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",109.09465789794922,"Genome{fitness:109.09465789794922,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.10555358418044564},IntegerGene{label:hidden_2_units,min:10,max:250,val:250},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.08809300137703523},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",107.8892692565918,107.8892692565918,0.3811317885232961
81,107.52786254882812,"Genome{fitness:107.52786254882812,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",108.71202850341797,"Genome{fitness:108.71202850341797,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.10555358418044564},IntegerGene{label:hidden_2_units,min:10,max:250,val:221},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:222},]}",107.86087379455566,107.86087379455566,0.34693681503751134
82,107.52786254882812,"Genome{fitness:107.52786254882812,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",108.66783142089844,"Genome{fitness:108.66783142089844,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.20259532203410402},IntegerGene{label:hidden_2_units,min:10,max:250,val:250},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:216},]}",107.82920188903809,107.82920188903809,0.27767608247581965
83,107.52786254882812,"Genome{fitness:107.52786254882812,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",111.99955749511719,"Genome{fitness:111.99955749511719,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.15358350101023682},IntegerGene{label:hidden_2_units,min:10,max:250,val:250},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:batch_size,min:100,max:400,val:279},]}",108.07734260559081,108.07734260559081,0.9678410332615953
84,107.52786254882812,"Genome{fitness:107.52786254882812,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",109.09297180175781,"Genome{fitness:109.09297180175781,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:168},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.10555358418044564},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:batch_size,min:100,max:400,val:215},]}",107.90264701843262,107.90264701843262,0.40618102942119716
85,107.52786254882812,"Genome{fitness:107.52786254882812,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",114.92862701416016,"Genome{fitness:114.92862701416016,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.07242918792825706},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:batch_size,min:100,max:400,val:320},]}",108.18206329345703,108.18206329345703,1.5777423980687875
86,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",108.55404663085938,"Genome{fitness:108.55404663085938,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.07242918792825706},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:batch_size,min:100,max:400,val:196},]}",107.80190620422363,107.80190620422363,0.2907450048490668
87,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",108.86922454833984,"Genome{fitness:108.86922454833984,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.08581837539399564},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",107.80484924316406,107.80484924316406,0.363129163347875
88,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",110.61665344238281,"Genome{fitness:110.61665344238281,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.10555358418044564},IntegerGene{label:hidden_2_units,min:10,max:250,val:250},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.08809300137703523},IntegerGene{label:batch_size,min:100,max:400,val:258},]}",108.03870506286621,108.03870506286621,0.8425528383644096
89,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",114.03752136230469,"Genome{fitness:114.03752136230469,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:250},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:batch_size,min:100,max:400,val:328},]}",108.26347770690919,108.26347770690919,1.5243974928408135
90,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",108.93465423583984,"Genome{fitness:108.93465423583984,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.07242918792825706},IntegerGene{label:hidden_2_units,min:10,max:250,val:205},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:batch_size,min:100,max:400,val:240},]}",107.86175575256348,107.86175575256348,0.4467806129223591
91,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",109.92916870117188,"Genome{fitness:109.92916870117188,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:119},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.051979842512509186},IntegerGene{label:hidden_2_units,min:10,max:250,val:205},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",107.93654556274414,107.93654556274414,0.6293191659630689
92,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",108.9720230102539,"Genome{fitness:108.9720230102539,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:205},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:216},]}",107.79053192138672,107.79053192138672,0.359097440809519
93,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",111.12713623046875,"Genome{fitness:111.12713623046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:154},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",108.13903846740723,108.13903846740723,1.0459540226147503
94,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",108.71475982666016,"Genome{fitness:108.71475982666016,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.07991188930336648},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",107.77481079101562,107.77481079101562,0.3295937064703893
95,107.4510498046875,"Genome{fitness:107.4510498046875,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.05},IntegerGene{label:hidden_2_units,min:10,max:250,val:240},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:213},]}",112.7791519165039,"Genome{fitness:112.7791519165039,genes:[IntegerGene{label:hidden_1_units,min:10,max:250,val:158},FloatGene{label:hidden_1_dropout_rate,min:0.05,max:0.5,val:0.10555358418044564},IntegerGene{label:hidden_2_units,min:10,max:250,val:211},FloatGene{label:hidden_2_dropout_rate,min:0.05,max:0.5,val:0.05921877684620268},IntegerGene{label:batch_size,min:100,max:400,val:276},]}",108.07595520019531,108.07595520019531,1.1757608387107497
