Generation number,Best fitness      ,Best genome                                                                                                                                                                                                                                                                                                                                                                    ,Worst fitness     ,Worst genome                                                                                                                                                                                                                                                                                                                                                                   ,Mean              ,Average           ,Standard deviation
61               ,107.80207061767578,"Genome{fitness:107.80207061767578,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:138},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1868896715468103},IntegerGene{label:hidden_2_units,min:10,max:200,val:151},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.11377368437854384},IntegerGene{label:batch_size,min:100,max:400,val:167},]}" ,108.6817855834961 ,"Genome{fitness:108.6817855834961,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:97},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.17018167829297787},IntegerGene{label:hidden_2_units,min:10,max:200,val:154},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.1},IntegerGene{label:batch_size,min:100,max:400,val:208},]}"                  ,107.99964828491211,107.99964828491211,0.2039111181583862
62               ,107.80207061767578,"Genome{fitness:107.80207061767578,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:138},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1868896715468103},IntegerGene{label:hidden_2_units,min:10,max:200,val:151},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.11377368437854384},IntegerGene{label:batch_size,min:100,max:400,val:167},]}" ,108.74913024902344,"Genome{fitness:108.74913024902344,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:149},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1868896715468103},IntegerGene{label:hidden_2_units,min:10,max:200,val:132},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.10938793468316835},IntegerGene{label:batch_size,min:100,max:400,val:186},]}" ,108.01571731567383,108.01571731567383,0.24764615089051337
63               ,107.80207061767578,"Genome{fitness:107.80207061767578,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:138},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1868896715468103},IntegerGene{label:hidden_2_units,min:10,max:200,val:151},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.11377368437854384},IntegerGene{label:batch_size,min:100,max:400,val:167},]}" ,108.70561218261719,"Genome{fitness:108.70561218261719,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:174},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1868896715468103},IntegerGene{label:hidden_2_units,min:10,max:200,val:132},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.11377368437854384},IntegerGene{label:batch_size,min:100,max:400,val:208},]}" ,108.05488662719726,108.05488662719726,0.2795474780358103
64               ,107.80207061767578,"Genome{fitness:107.80207061767578,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:138},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1868896715468103},IntegerGene{label:hidden_2_units,min:10,max:200,val:151},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.11377368437854384},IntegerGene{label:batch_size,min:100,max:400,val:167},]}" ,108.98988342285156,"Genome{fitness:108.98988342285156,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:124},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1007717970473254},IntegerGene{label:hidden_2_units,min:10,max:200,val:137},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.1},IntegerGene{label:batch_size,min:100,max:400,val:208},]}"                 ,108.02484474182128,108.02484474182128,0.281029787083424
65               ,107.80207061767578,"Genome{fitness:107.80207061767578,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:138},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1868896715468103},IntegerGene{label:hidden_2_units,min:10,max:200,val:151},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.11377368437854384},IntegerGene{label:batch_size,min:100,max:400,val:167},]}" ,108.69373321533203,"Genome{fitness:108.69373321533203,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:182},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1007717970473254},IntegerGene{label:hidden_2_units,min:10,max:200,val:137},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.1},IntegerGene{label:batch_size,min:100,max:400,val:208},]}"                 ,108.02102317810059,108.02102317810059,0.23483030297444504
66               ,107.80207061767578,"Genome{fitness:107.80207061767578,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:138},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1868896715468103},IntegerGene{label:hidden_2_units,min:10,max:200,val:151},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.11377368437854384},IntegerGene{label:batch_size,min:100,max:400,val:167},]}" ,108.8678970336914 ,"Genome{fitness:108.8678970336914,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:135},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1868896715468103},IntegerGene{label:hidden_2_units,min:10,max:200,val:137},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.1},IntegerGene{label:batch_size,min:100,max:400,val:208},]}"                  ,108.06944351196289,108.06944351196289,0.31423910410758515
67               ,107.80207061767578,"Genome{fitness:107.80207061767578,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:138},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1868896715468103},IntegerGene{label:hidden_2_units,min:10,max:200,val:151},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.11377368437854384},IntegerGene{label:batch_size,min:100,max:400,val:167},]}" ,109.11363983154297,"Genome{fitness:109.11363983154297,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:121},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1868896715468103},IntegerGene{label:hidden_2_units,min:10,max:200,val:151},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.1},IntegerGene{label:batch_size,min:100,max:400,val:208},]}"                 ,108.01589851379394,108.01589851379394,0.2882604598859567
68               ,107.80207061767578,"Genome{fitness:107.80207061767578,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:138},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1868896715468103},IntegerGene{label:hidden_2_units,min:10,max:200,val:151},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.11377368437854384},IntegerGene{label:batch_size,min:100,max:400,val:167},]}" ,108.78348541259766,"Genome{fitness:108.78348541259766,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:149},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1868896715468103},IntegerGene{label:hidden_2_units,min:10,max:200,val:163},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.1},IntegerGene{label:batch_size,min:100,max:400,val:208},]}"                 ,108.02384414672852,108.02384414672852,0.25432010866807464
69               ,107.80207061767578,"Genome{fitness:107.80207061767578,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:138},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1868896715468103},IntegerGene{label:hidden_2_units,min:10,max:200,val:151},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.11377368437854384},IntegerGene{label:batch_size,min:100,max:400,val:167},]}" ,108.72550201416016,"Genome{fitness:108.72550201416016,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:149},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1},IntegerGene{label:hidden_2_units,min:10,max:200,val:154},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.10938793468316835},IntegerGene{label:batch_size,min:100,max:400,val:228},]}"                ,108.01545066833496,108.01545066833496,0.2394398911594751
70               ,107.80207061767578,"Genome{fitness:107.80207061767578,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:138},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1868896715468103},IntegerGene{label:hidden_2_units,min:10,max:200,val:151},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.11377368437854384},IntegerGene{label:batch_size,min:100,max:400,val:167},]}" ,109.0798568725586 ,"Genome{fitness:109.0798568725586,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:149},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1},IntegerGene{label:hidden_2_units,min:10,max:200,val:200},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.10938793468316835},IntegerGene{label:batch_size,min:100,max:400,val:188},]}"                 ,107.99618034362793,107.99618034362793,0.27210618639605266
71               ,107.80207061767578,"Genome{fitness:107.80207061767578,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:138},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1868896715468103},IntegerGene{label:hidden_2_units,min:10,max:200,val:151},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.11377368437854384},IntegerGene{label:batch_size,min:100,max:400,val:167},]}" ,109.24034881591797,"Genome{fitness:109.24034881591797,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:149},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1007717970473254},IntegerGene{label:hidden_2_units,min:10,max:200,val:151},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.16472003086081807},IntegerGene{label:batch_size,min:100,max:400,val:167},]}" ,108.01757507324218,108.01757507324218,0.3098941914209545
72               ,107.80207061767578,"Genome{fitness:107.80207061767578,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:138},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1868896715468103},IntegerGene{label:hidden_2_units,min:10,max:200,val:151},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.11377368437854384},IntegerGene{label:batch_size,min:100,max:400,val:167},]}" ,108.8978500366211 ,"Genome{fitness:108.8978500366211,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:157},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1792275171793813},IntegerGene{label:hidden_2_units,min:10,max:200,val:84},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.10938793468316835},IntegerGene{label:batch_size,min:100,max:400,val:165},]}"   ,108.0686538696289 ,108.0686538696289 ,0.33645977517924935
73               ,107.80207061767578,"Genome{fitness:107.80207061767578,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:138},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1868896715468103},IntegerGene{label:hidden_2_units,min:10,max:200,val:151},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.11377368437854384},IntegerGene{label:batch_size,min:100,max:400,val:167},]}" ,108.77418518066406,"Genome{fitness:108.77418518066406,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:149},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1868896715468103},IntegerGene{label:hidden_2_units,min:10,max:200,val:154},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.10938793468316835},IntegerGene{label:batch_size,min:100,max:400,val:249},]}" ,108.05026473999024,108.05026473999024,0.28451398308936504
74               ,107.80207061767578,"Genome{fitness:107.80207061767578,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:138},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1868896715468103},IntegerGene{label:hidden_2_units,min:10,max:200,val:151},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.11377368437854384},IntegerGene{label:batch_size,min:100,max:400,val:167},]}" ,109.06024932861328,"Genome{fitness:109.06024932861328,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:149},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1},IntegerGene{label:hidden_2_units,min:10,max:200,val:151},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.10938793468316835},IntegerGene{label:batch_size,min:100,max:400,val:149},]}"                ,108.11262245178223,108.11262245178223,0.3983266353585458
75               ,107.80207061767578,"Genome{fitness:107.80207061767578,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:138},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1868896715468103},IntegerGene{label:hidden_2_units,min:10,max:200,val:151},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.11377368437854384},IntegerGene{label:batch_size,min:100,max:400,val:167},]}" ,109.37640380859375,"Genome{fitness:109.37640380859375,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:149},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1868896715468103},IntegerGene{label:hidden_2_units,min:10,max:200,val:117},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.12505231786655463},IntegerGene{label:batch_size,min:100,max:400,val:142},]}" ,108.0978572845459 ,108.0978572845459 ,0.42042779589376816
76               ,107.80207061767578,"Genome{fitness:107.80207061767578,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:138},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1868896715468103},IntegerGene{label:hidden_2_units,min:10,max:200,val:151},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.11377368437854384},IntegerGene{label:batch_size,min:100,max:400,val:167},]}" ,108.7365951538086 ,"Genome{fitness:108.7365951538086,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:139},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1868896715468103},IntegerGene{label:hidden_2_units,min:10,max:200,val:200},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.11377368437854384},IntegerGene{label:batch_size,min:100,max:400,val:208},]}"  ,108.01969757080079,108.01969757080079,0.2583014483434215
77               ,107.80207061767578,"Genome{fitness:107.80207061767578,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:138},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1868896715468103},IntegerGene{label:hidden_2_units,min:10,max:200,val:151},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.11377368437854384},IntegerGene{label:batch_size,min:100,max:400,val:167},]}" ,109.26685333251953,"Genome{fitness:109.26685333251953,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:149},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1868896715468103},IntegerGene{label:hidden_2_units,min:10,max:200,val:137},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.10938793468316835},IntegerGene{label:batch_size,min:100,max:400,val:271},]}" ,108.05435028076172,108.05435028076172,0.3314573405587782
78               ,107.80207061767578,"Genome{fitness:107.80207061767578,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:138},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1868896715468103},IntegerGene{label:hidden_2_units,min:10,max:200,val:151},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.11377368437854384},IntegerGene{label:batch_size,min:100,max:400,val:167},]}" ,108.7156753540039 ,"Genome{fitness:108.7156753540039,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:181},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.2798132861936564},IntegerGene{label:hidden_2_units,min:10,max:200,val:107},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.10938793468316835},IntegerGene{label:batch_size,min:100,max:400,val:165},]}"  ,108.03199119567871,108.03199119567871,0.2748209260756058
79               ,107.80207061767578,"Genome{fitness:107.80207061767578,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:138},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1868896715468103},IntegerGene{label:hidden_2_units,min:10,max:200,val:151},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.11377368437854384},IntegerGene{label:batch_size,min:100,max:400,val:167},]}" ,108.58698272705078,"Genome{fitness:108.58698272705078,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:130},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1868896715468103},IntegerGene{label:hidden_2_units,min:10,max:200,val:154},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.10938793468316835},IntegerGene{label:batch_size,min:100,max:400,val:165},]}" ,107.97488212585449,107.97488212585449,0.1786287179655543
80               ,107.80207061767578,"Genome{fitness:107.80207061767578,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:138},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1868896715468103},IntegerGene{label:hidden_2_units,min:10,max:200,val:151},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.11377368437854384},IntegerGene{label:batch_size,min:100,max:400,val:167},]}" ,109.10993194580078,"Genome{fitness:109.10993194580078,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:157},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.28056415202753887},IntegerGene{label:hidden_2_units,min:10,max:200,val:151},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.11377368437854384},IntegerGene{label:batch_size,min:100,max:400,val:167},]}",108.0764060974121 ,108.0764060974121 ,0.3359301017960912
81               ,107.80207061767578,"Genome{fitness:107.80207061767578,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:138},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1868896715468103},IntegerGene{label:hidden_2_units,min:10,max:200,val:151},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.11377368437854384},IntegerGene{label:batch_size,min:100,max:400,val:167},]}" ,111.08686065673828,"Genome{fitness:111.08686065673828,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:190},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1007717970473254},IntegerGene{label:hidden_2_units,min:10,max:200,val:154},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.10938793468316835},IntegerGene{label:batch_size,min:100,max:400,val:168},]}" ,108.21658058166504,108.21658058166504,0.7345578979792815
82               ,107.80207061767578,"Genome{fitness:107.80207061767578,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:138},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1868896715468103},IntegerGene{label:hidden_2_units,min:10,max:200,val:151},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.11377368437854384},IntegerGene{label:batch_size,min:100,max:400,val:167},]}" ,108.54973602294922,"Genome{fitness:108.54973602294922,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:138},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.16328100779754798},IntegerGene{label:hidden_2_units,min:10,max:200,val:151},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.1},IntegerGene{label:batch_size,min:100,max:400,val:208},]}"                ,108.00478820800781,108.00478820800781,0.21978680058329217
83               ,107.80207061767578,"Genome{fitness:107.80207061767578,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:138},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1868896715468103},IntegerGene{label:hidden_2_units,min:10,max:200,val:151},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.11377368437854384},IntegerGene{label:batch_size,min:100,max:400,val:167},]}" ,108.6306381225586 ,"Genome{fitness:108.6306381225586,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:154},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.16328100779754798},IntegerGene{label:hidden_2_units,min:10,max:200,val:151},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.1},IntegerGene{label:batch_size,min:100,max:400,val:208},]}"                 ,108.01438789367675,108.01438789367675,0.22370536734562463
84               ,107.80207061767578,"Genome{fitness:107.80207061767578,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:138},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1868896715468103},IntegerGene{label:hidden_2_units,min:10,max:200,val:151},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.11377368437854384},IntegerGene{label:batch_size,min:100,max:400,val:167},]}" ,109.52303314208984,"Genome{fitness:109.52303314208984,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:180},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1868896715468103},IntegerGene{label:hidden_2_units,min:10,max:200,val:117},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.10938793468316835},IntegerGene{label:batch_size,min:100,max:400,val:149},]}" ,108.08177604675294,108.08177604675294,0.39219135955299533
85               ,107.80207061767578,"Genome{fitness:107.80207061767578,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:138},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1868896715468103},IntegerGene{label:hidden_2_units,min:10,max:200,val:151},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.11377368437854384},IntegerGene{label:batch_size,min:100,max:400,val:167},]}" ,108.87127685546875,"Genome{fitness:108.87127685546875,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:149},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1868896715468103},IntegerGene{label:hidden_2_units,min:10,max:200,val:117},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.10938793468316835},IntegerGene{label:batch_size,min:100,max:400,val:134},]}" ,108.08539199829102,108.08539199829102,0.3278552465161623
86               ,107.80207061767578,"Genome{fitness:107.80207061767578,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:138},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1868896715468103},IntegerGene{label:hidden_2_units,min:10,max:200,val:151},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.11377368437854384},IntegerGene{label:batch_size,min:100,max:400,val:167},]}" ,109.36609649658203,"Genome{fitness:109.36609649658203,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:138},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1007717970473254},IntegerGene{label:hidden_2_units,min:10,max:200,val:117},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.12201628070535102},IntegerGene{label:batch_size,min:100,max:400,val:149},]}" ,108.1110279083252 ,108.1110279083252 ,0.446896095279674
87               ,107.80207061767578,"Genome{fitness:107.80207061767578,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:138},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1868896715468103},IntegerGene{label:hidden_2_units,min:10,max:200,val:151},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.11377368437854384},IntegerGene{label:batch_size,min:100,max:400,val:167},]}" ,108.76972198486328,"Genome{fitness:108.76972198486328,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:149},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.16830670011568521},IntegerGene{label:hidden_2_units,min:10,max:200,val:102},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.1},IntegerGene{label:batch_size,min:100,max:400,val:208},]}"                ,108.0358787536621 ,108.0358787536621 ,0.2617069752501131
88               ,107.80207061767578,"Genome{fitness:107.80207061767578,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:138},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1868896715468103},IntegerGene{label:hidden_2_units,min:10,max:200,val:151},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.11377368437854384},IntegerGene{label:batch_size,min:100,max:400,val:167},]}" ,108.85614776611328,"Genome{fitness:108.85614776611328,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:138},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.17808000405865443},IntegerGene{label:hidden_2_units,min:10,max:200,val:151},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.1},IntegerGene{label:batch_size,min:100,max:400,val:208},]}"                ,108.03578109741211,108.03578109741211,0.27137964340519666
89               ,107.80207061767578,"Genome{fitness:107.80207061767578,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:138},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1868896715468103},IntegerGene{label:hidden_2_units,min:10,max:200,val:151},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.11377368437854384},IntegerGene{label:batch_size,min:100,max:400,val:167},]}" ,110.33094787597656,"Genome{fitness:110.33094787597656,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:161},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.23733596196918672},IntegerGene{label:hidden_2_units,min:10,max:200,val:151},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.1},IntegerGene{label:batch_size,min:100,max:400,val:323},]}"                ,108.22242050170898,108.22242050170898,0.6318113181919506
90               ,107.80207061767578,"Genome{fitness:107.80207061767578,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:138},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1868896715468103},IntegerGene{label:hidden_2_units,min:10,max:200,val:151},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.11377368437854384},IntegerGene{label:batch_size,min:100,max:400,val:167},]}" ,108.74285125732422,"Genome{fitness:108.74285125732422,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:114},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.23613047868983061},IntegerGene{label:hidden_2_units,min:10,max:200,val:137},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.11377368437854384},IntegerGene{label:batch_size,min:100,max:400,val:194},]}",108.00822067260742,108.00822067260742,0.22982242929423186
91               ,107.80207061767578,"Genome{fitness:107.80207061767578,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:138},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.1868896715468103},IntegerGene{label:hidden_2_units,min:10,max:200,val:151},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.11377368437854384},IntegerGene{label:batch_size,min:100,max:400,val:167},]}" ,108.94508361816406,"Genome{fitness:108.94508361816406,genes:[IntegerGene{label:hidden_1_units,min:10,max:200,val:114},FloatGene{lab:hidden_1_dropout_rate,min:0.1,max:0.5,val:0.23613047868983061},IntegerGene{label:hidden_2_units,min:10,max:200,val:137},FloatGene{lab:hidden_2_dropout_rate,min:0.1,max:0.5,val:0.10938793468316835},IntegerGene{label:batch_size,min:100,max:400,val:134},]}",108.06076316833496,108.06076316833496,0.3394950299562751
